"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Ecuador","ECU","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.183848034309053","0.182611234026215","0.190449744871301","0.17515273784795","0.17726280405375","0.201351612572479","0.225041065573092","0.225872267985445","0.217148546418571","0.202017407478433","0.206104573194974","0.217155780035521","0.210123759130507","0.207762354719091","0.203696748621482","0.20662642547123","0.21219886964663","0.211003840179228","0.203086683997704","0.21628142729558","0.223217903626635","0.212012245272458","0.207077566324916","0.212400191900527","0.213832919854779","0.211132909920967","0.204777935912683","0.193630308875051","0.200126514595288","","",
"Egypt, Arab Rep.","EGY","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.254102619025547","0.258712864709066","0.255697986460251","0.247224483972312","0.223794862957269","0.227327188680665","0.228073969427383","0.232263124691763","0.231234057671136","0.22881048125475","0.211712730361987","0.226497512925797","0.226040982241186","0.225047578121122","0.235062855725181","0.253227065087167","0.249610466141279","0.251143481165315","0.243232638572044","0.240199322615586","0.229621172505889","0.231507377306219","0.238597290675687","0.231317811119125","0.231407582768189","0.231231583417374","0.229455217068089","0.224698982248388","0.220127422575253","","",
"Euro area","EMU","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.258042674269097","0.252683004837662","0.242184275664769","0.238799622288025","0.232948729053713","0.231867072345701","0.233041416338994","0.22439059262972","0.221288477205278","0.213741903526866","0.207222111006995","0.206310402070262","0.204627598098843","0.207400062777935","0.203700135283818","0.199628768866444","0.192176150118212","0.184000575163055","0.179350464759188","0.173846998943814","0.174673291365562","0.165513757039561","0.165068454173248","0.162273597594437","0.151504477616812","0.151689638232344","0.148675852186325","0.145101712072817","0.13937075803654","","",
"Eritrea","ERI","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.200848458466722","0.202411189831396","0.209816490042434","0.198898988562579","0.203487852986952","0.208532780165084","0.194279936495277","0.202413915180807","0.199831185505157","0.207731462200325","0.208015051021407","0.201153404502427","0.207735322724532","0.205532121005408","0.209878359763269","0.211498686596701","0.198108993389077","0.198433429613798","0.179763588705416","0.165662426800577","0.157200556371397","0.159158293556099","0.16094587458177","0.147237885604397","0.144127487800795","0.147629139441389","0.138114058114307","0.143035499037327","0.137127876306856","","",
"Estonia","EST","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.886486175176855","0.895737591187706","0.77484249683757","0.717463319605803","0.673554198947324","0.596538709317387","0.580599943003026","0.528486045120334","0.556269802144812","0.523617533397803","0.483734039899418","0.409035118061372","0.474973237603481","0.461320329775722","0.441987913330656","0.544494049921848","0.485308695308304","0.437053362913762","0.49263963833625","0.444096069024161","0.376070429392513","0.371207719464504","0.365009398204727","0.344490959788065","","",
"Ethiopia","ETH","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0628902713930473","0.0683104181349814","0.0487947330969126","0.055043245874211","0.0621402908920218","0.0665840159355308","0.066138041222285","0.0683737482386311","0.0747575084629949","0.0699874188713515","0.0738647296668819","0.0842958309615834","0.0862463201574721","0.0968317281834961","0.0905248043075665","0.0767038333436564","0.0740020233517132","0.0746336054053137","0.0763553376262045","0.0706879051480532","0.0586365730967606","0.0614632657038192","0.0634736781883893","0.0697478646838701","0.075873962397996","0.0717969719564228","0.0761519865738043","0.0718755040284269","0.0708580020547729","","",
"European Union","EUU","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.297363587895582","0.290026468024221","0.277855696570994","0.274300425240886","0.266185622231578","0.263095394009535","0.265298733536645","0.253555200503806","0.245640016861915","0.234969894290448","0.226597764556178","0.225268038068508","0.222009968894971","0.225574989403656","0.21983384627786","0.214142989977634","0.207041808713599","0.198058468498624","0.191938534929393","0.185694675565994","0.186891997738246","0.177959099458916","0.175840744996718","0.171578819669692","0.160605046271561","0.160048332641013","0.157157638195526","0.153805335804288","0.147586352143292","","",
"Fragile and conflict affected situations","FCS","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3607347238232","0.39894598370882","0.390888032169596","0.416781119810256","0.423232809505512","0.426002186901991","0.419218044147025","0.416155544664158","0.360047967091979","0.328635355558209","0.32423849311876","0.327358353485783","0.316445820482256","0.311335640944574","0.285537562150765","0.296926431773639","0.269270783019086","0.247906465779646","0.246644798439023","0.234611266359651","0.234246700239057","0.234840922383158","0.230093199029973","0.224802607287144","0.223506265510181","0.204292978294473","0.199174088490116","0.196967938162572","0.198231741035738","","",
"Finland","FIN","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.332717686867642","0.357220850991032","0.350294994277209","0.360588511839016","0.388819634156616","0.349181587039812","0.375742884795396","0.342349127876467","0.306693322983644","0.289925835936603","0.26726180619103","0.28877903236002","0.29485413699937","0.326743901149466","0.296543087880673","0.236428234317052","0.274647792483514","0.253353578599073","0.218791806902395","0.22759212790634","0.254557596031135","0.218817003211472","0.19892940606162","0.203908395474676","0.188222434455962","0.173659106448459","0.180310327967813","0.164411075717137","0.167657063011388","","",
"Fiji","FJI","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.118554416226236","0.121844214563256","0.119558443702863","0.115524594958435","0.109918739665787","0.10866763360931","0.111876580948477","0.111603152502673","0.10741665666839","0.101260047070921","0.109449438737778","0.136338400999691","0.112538876325099","0.130802827399502","0.167925968607324","0.146199370814149","0.153632987754307","0.142509757783998","0.107468930174109","0.110114628468959","0.127904319563757","0.119167549678219","0.109040000243824","0.114219028525252","0.125387567647073","0.138304226427375","0.155567199378919","0.153602346951412","0.155318309052337","","",
"France","FRA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.18149997355093","0.191783525074829","0.182799476894758","0.174410355926295","0.167930113121742","0.168189289336891","0.173227706288214","0.165215514404394","0.169279723721783","0.161025924454153","0.154219127661131","0.152686011245682","0.148692242668599","0.14973114021708","0.146039619933061","0.144741221049983","0.137860260012266","0.131449055235224","0.129416732960765","0.127914881563276","0.126950284847601","0.119081514009971","0.119706366674356","0.119126584208245","0.106746349537504","0.107647985675432","0.107232499238889","0.10605399136878","0.102006026855683","","",
"Faroe Islands","FRO","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.341268892888365","0.31557871787806","0.317274617839787","0.32343082350207","0.334061914732248","0.385250180011144","0.374572919532611","0.369494446019039","0.352457013117335","0.398052963235936","0.369494970133574","0.415743991927903","0.428956508909418","0.420373049642647","0.368124803076589","0.375010694296274","0.329370604561749","0.352959952381197","0.292059654741286","0.308765319418666","0.340858985582263","0.381102598208666","0.39009736871963","0.399497170658044","0.448724133306902","0.43700290286928","0.461731684246604","","",
"Gabon","GAB","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.239267787330367","0.237496316292216","0.259717136206219","0.254734306306098","0.232027990814741","0.229497108614244","0.226753261564239","0.21944519407503","0.216460438984372","0.232389138013541","0.22947810653282","0.220350616253261","0.208842832109112","0.207082892181368","0.207538683659995","0.211254768761604","0.189657501016425","0.179351328703791","0.189152034894427","0.192107625567898","0.203734806547384","0.224941676255343","0.220918878449703","0.204463639309397","0.189128642840171","0.18140440784231","0.185145877464416","0.151679878940525","0.147531750335876","","",
"United Kingdom","GBR","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.319194369918717","0.330668671340977","0.319323035941601","0.304545240654256","0.290482847377775","0.277436617366287","0.281209099154593","0.256898609667918","0.248994413309766","0.239825439456078","0.235143559027439","0.235094312470799","0.224059790432944","0.221702559290922","0.216843079673053","0.209949877799877","0.204835906534442","0.195501298437198","0.190583131471024","0.179715129030494","0.182373635460449","0.166108776445198","0.17211635276141","0.163378424077583","0.145436038231081","0.137119483540486","0.127565796745453","0.121243874645499","0.117266601533835","","",
"Georgia","GEO","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.626303324380154","0.604648568168157","0.863352874922612","0.978988543287922","0.708947418003297","0.541401535593257","0.378545859374661","0.297278399094207","0.260642663263218","0.229507980014014","0.237829881085711","0.167458355731964","0.13350917910488","0.128337572669906","0.129369995735315","0.148525246072968","0.150465343800219","0.160099439582669","0.134384154640992","0.161953229915732","0.144290615350208","0.164653045541076","0.170700955672088","0.179628013010634","0.185826706959599","0.195921319432788","0.199700261601533","0.1900814830221","0.17810067005771","","",
"Ghana","GHA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0804165623613486","0.0700854483254555","0.0811725323163029","0.0801826903875698","0.0841910099186256","0.0867083641933376","0.0913836475327138","0.0919919735126058","0.124932139037719","0.1290832076166","0.108586789024057","0.112959655454317","0.129157424258808","0.117974802752522","0.103727473848787","0.103866846892952","0.117226592035302","0.120605726539334","0.104512966398185","0.11587076961042","0.120338721495098","0.115547845816021","0.123127277106662","0.121111381342939","0.11272763308501","0.116224721156149","0.104852193874276","0.101574145542954","0.104250812794066","","",
"Gibraltar","GIB","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.104417286441744","0.103793079942152","0.103461641807642","0.101307587567714","0.101048014134839","0.100047031521618","0.101553468155853","0.101260384295882","0.103001629568135","0.104326262688383","0.106049114826482","0.107799353198743","0.106422754072762","0.109624286176227","0.111528333530358","0.112565173525314","0.114869276285304","0.112065820108652","0.109248534998235","0.116535587394012","0.131113092815142","0.130104893885001","0.116743587116138","0.0983294747831209","0.0974340983863439","0.10641206571361","0.106985029729144","0.101792905590964","0.100541065871747","","",
"Gambia, The","GMB","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.087774175921075","0.0896096620439586","0.0866809814399298","0.0883537266958103","0.088217566446127","0.091610537034378","0.0896178433865408","0.0893149499687307","0.0937985203620976","0.0916827650822204","0.080218241249047","0.097934998149157","0.0979594881727358","0.0916622892481136","0.0913340574784968","0.099379574708925","0.105813310670223","0.114098056641419","0.115433970726779","0.120804059878291","0.104559338074604","0.116399481594274","0.113060017627007","0.105124384186761","0.126011370555399","0.123425949998765","0.121073064902632","0.117682111601162","0.115839169793387","","",
"Guinea-Bissau","GNB","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0873890630379189","0.0831484900275677","0.0870816792298089","0.0900289425057957","0.0826459080366794","0.0791627471554789","0.0709343612527931","0.0740055933779792","0.0874892025544629","0.0967894380193561","0.0724792732243258","0.0709267527010029","0.0716324595935168","0.0949700318295039","0.0970388993235192","0.0930685048333053","0.0952995310546642","0.0964831264810718","0.0894234669853479","0.0904412277168892","0.0902137263395141","0.0869434455387163","0.0884584585304774","0.0890959190434618","0.0950328021673106","0.0895403244026902","0.0902818830014916","0.0852365793216042","0.0869614426751626","","",
"Equatorial Guinea","GNQ","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.137630698074392","0.162227500331981","0.120395647356797","1.53353973519031","1.31443819428567","1.13010262270961","1.02440568420801","0.44237400398286","0.353017919257929","0.317564048397404","0.346864376734968","0.246635690848689","0.304765294459703","0.342433169558309","0.348649503365489","0.333232621992346","0.350315158051155","0.25046582464965","0.252892444822673","0.268436372617576","0.290467852458747","0.278120627630685","0.264708555019082","0.257915399109812","0.222236456790979","0.215798830962864","0.185618923858164","0.197825051599474","0.249956913083458","","",
"Greece","GRC","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.305105297995274","0.296714103333833","0.303822970315216","0.308407736922732","0.30871052228473","0.314155891978478","0.305119589986383","0.295553196115203","0.295918731083923","0.287987049727784","0.299509972433368","0.294173018382766","0.28303929969251","0.277562501423454","0.263216411898507","0.26715164216913","0.249758676551096","0.250511187360492","0.2419559058341","0.238552533428064","0.233306831627046","0.25067714075497","0.255553136260929","0.23779063895846","0.226595996259655","0.222495090543884","0.21977672678337","0.216835068874293","0.208680278677358","","",
"Grenada","GRD","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.129559972874781","0.139406609783999","0.187471137971435","0.179265675838719","0.188032288704253","0.195618656079086","0.209341546429104","0.209835247052481","0.215931069407106","0.193214149720681","0.175836866497035","0.196561441836212","0.19829166540904","0.188695706597075","0.174731348739019","0.167665757352112","0.18162906497912","0.184314145242881","0.189104943343284","0.565593991268052","0.203537224175737","0.201992031944966","0.295958935294447","0.220312062921347","0.160343080619137","0.162688286906101","0.162638241867182","0.161281435206511","0.16020838972845","","",
"Greenland","GRL","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0781327930551924","0.0772933228413851","0.0883616733362739","0.0899515722208058","0.0918784098576115","0.102379011884147","0.0969323380352245","0.0982807017623811","0.118472881349189","0.11284545133662","0.125119262680851","0.127329308122011","0.130871281699159","0.12845726569564","0.127030547980403","0.131811306366419","0.12500725153715","0.126748936958517","0.111138814802019","0.116614238601943","0.109519168060958","0.1078041515012","0.10834605310563","0.111881184364217","0.114860463188687","0.129249937615447","0.134507333647937","0.123388593404893","0.131717861108962","","",
"Guam","GUM","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.32778692438946","0.301206661994022","0.262507325009775","0.244915821604205","0.291910661294939","0.301580271633598","0.288485334663016","0.295766959584637","0.306064833999711","0.29556666998032","0.285876188411531","0.276137287702527","0.269714896169187","0.271430951556541","0.275501393216505","0.249015102382264","0.212858286693561","0.238890827899829","0.23511659786288","0.229169594573768","0.239906781420002","0.236805020021801","0.245585263209181","0.234560226328493","0.239990211988395","0.237194738923813","0.257474668747444","0.249279931964619","0.251025717807793","","",
"High income","HIC","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.356827713236133","0.352340132917425","0.345144786074909","0.343886224348655","0.33874588647915","0.333887348472986","0.333788237159867","0.328416799284678","0.319646547477796","0.311576065220912","0.305951017777047","0.302878718134308","0.296079843130505","0.294103180163826","0.287373523421401","0.280064968691692","0.269834081810658","0.265571858032438","0.258842294134995","0.252490580117275","0.255216844587561","0.245256166358639","0.239305713305477","0.237613445940732","0.22891999110847","0.222557281158608","0.216783432733456","0.210630930702702","0.206590126406818","","",
"Hong Kong SAR, China","HKG","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.124419634203724","0.128691295205174","0.135131612534726","0.134761935126942","0.151113300359899","0.168851874834956","0.167887010661102","0.166224574418018","0.1856961576409","0.189852626051539","0.186575575113546","0.210819902009533","0.212916810793444","0.224919139520894","0.237993888573817","0.207311477317854","0.2222080735196","0.224373034295255","0.216263990470981","0.208841428165242","0.202811721122161","0.208880430289048","0.208823340082199","0.207597568418578","0.204025510390018","0.20499604171312","0.187918702595562","0.17161118033515","0.179395714373596","","",
"Heavily indebted poor countries (HIPC)","HPC","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.087635437667186","0.0865191063505771","0.0864447297721968","0.0930852348954091","0.0997912261928287","0.0992352467642076","0.097217922805352","0.0997205945540345","0.102302184779364","0.101972909674571","0.100854410757497","0.101396464708869","0.104131818709101","0.104418326301451","0.104619260497236","0.105309941240944","0.108041825777086","0.109578844997578","0.109189696248549","0.1105073094151","0.112350322067006","0.115143488185038","0.113054649977381","0.109994375806669","0.109964398841019","0.11040806741577","0.110334960562141","0.108385862826081","0.10734008326882","","",
"Croatia","HRV","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.222181545653751","0.208975207362706","0.218703436383883","0.231612344042061","0.234335567330873","0.2221544937819","0.229519849466228","0.229404399685895","0.23140750481602","0.217036384977126","0.211619988115291","0.202963898397745","0.204521977432263","0.19063711217303","0.192265855783262","0.186585130515192","0.18292097229535","0.171851915800198","0.168471242664851","0.162103983786553","0.161548340855219","0.158521195066992","0.158135776028062","0.145897540334187","","",
"Haiti","HTI","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0448750337538599","0.0431830544787859","0.0410441667507917","0.033754880538178","0.0104055701121089","0.0448503829325567","0.050723441599351","0.0591719922003918","0.059732411155817","0.0612638179744435","0.0646963874587086","0.0706539985831111","0.0800702671010321","0.076621179670944","0.0715773655850846","0.0707329484466827","0.0699266770044314","0.0785603794022763","0.076284717380734","0.0703410188359231","0.0903939638157502","0.0969226032564388","0.0860619725890399","0.0911671593421939","0.098825540680627","0.105516371880439","0.106229091328776","0.102938471370157","0.100048022161469","","",
"Hungary","HUN","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.378854235226707","0.351171778173962","0.355520744075104","0.341793693937279","0.334737295250133","0.340460188179118","0.321785061275767","0.311662896624866","0.305329403922781","0.275687111758609","0.272992694230689","0.257533540524944","0.258991414928222","0.239268041608912","0.227777493568466","0.216995206676668","0.210225849851144","0.204818628066505","0.198041076097608","0.196007113090477","0.188386950453385","0.176853214967921","0.162948523132353","0.155838482248622","0.160265042054153","0.160885978958898","0.161405722087005","0.152610424925659","","",
"IBRD only","IBD","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.508296104491332","0.513450391493214","0.507137814797037","0.496736101711464","0.481683729998918","0.486820285328171","0.468272139873329","0.452868745472908","0.44778173755916","0.430941282433259","0.422716874952831","0.42060327586377","0.419003447327885","0.427353113342184","0.431364186768689","0.432763815604039","0.4288548241737","0.42010097247114","0.411420993274666","0.413148399208331","0.413530367023905","0.416998181237846","0.409049529555343","0.39948758353349","0.38536974746826","0.367926242765284","0.3524930118464","0.342862326790648","0.33710572885739","","",
"IDA & IBRD total","IBT","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.484169904372329","0.488786886805307","0.4825385453947","0.473379295255069","0.459461695470548","0.463707363809115","0.44671556706529","0.432743524000826","0.428103910871154","0.412804399726126","0.40526633951666","0.403110627846612","0.401063730325437","0.408100973325013","0.41164391316839","0.412812926684736","0.409191077274324","0.40114973679634","0.392763365329025","0.392804246406827","0.393390040618417","0.396551732699886","0.38835105555878","0.378949072759008","0.365476308952788","0.349064761709781","0.335345583567604","0.326813377556372","0.321529626914844","","",
"IDA total","IDA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.23871702665394","0.240552273142995","0.238052606521557","0.237141105496809","0.231162625590585","0.226131018912995","0.224558244935839","0.222029662450322","0.224657861654229","0.22441690573765","0.220818935468555","0.220223366916691","0.214571839043832","0.206611485225122","0.203718514636495","0.201344777534066","0.197728244242956","0.193510729189716","0.187763440399681","0.175603291457594","0.175322699420855","0.173341106543133","0.162919080407028","0.157160003924174","0.153391965879758","0.149019238345137","0.15216226629146","0.154920880634714","0.155222397844748","","",
"IDA blend","IDB","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.314896165240264","0.320712705795305","0.323597389742788","0.332842005504455","0.319534460371772","0.308382407056041","0.303685029728769","0.298744304627482","0.300666194114664","0.302462040212644","0.297605759704583","0.295621500700204","0.281509984259018","0.265015402214991","0.259575037564218","0.251456545422079","0.245628069699616","0.238242184453912","0.230311731605445","0.208017578964443","0.207969038109031","0.206771053853387","0.19115219974928","0.187861564578044","0.181317053861321","0.17458458188054","0.180767195386426","0.184630321284015","0.189058573566919","","",
"Indonesia","IDN","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.179978792191208","0.184097736293313","0.182553688896657","0.186030976623293","0.183666582153167","0.192045375579712","0.187423690197677","0.196714492759676","0.229487855710864","0.243249887320298","0.232823642081247","0.242005882343849","0.234831300006361","0.245580395944214","0.239248467348828","0.227180569727704","0.22765245747776","0.223406207402945","0.209180475944386","0.209101404283931","0.20805226957356","0.225816253600538","0.21576199661625","0.19078434006714","0.195976673756662","0.187165796441034","0.179700023659616","0.184138522823307","0.191568249053602","","",
"IDA only","IDX","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.159515143401443","0.156262587124652","0.145560712406526","0.135340266093761","0.136109797643563","0.139499026925304","0.141472604217317","0.143095471217468","0.147149652589968","0.146171412953797","0.144017809701741","0.145354679594946","0.146547921483645","0.147249683258114","0.146167380152682","0.14994089234445","0.149042756503732","0.148606300183103","0.1460540672221","0.143568973420074","0.143244230593115","0.140785772013291","0.135734860640642","0.127899695246149","0.126822294344068","0.124938351604048","0.125993663293216","0.128419737448318","0.125657830066485","","",
"Isle of Man","IMN","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.355070367580695","0.379379231817561","0.373234195440887","0.368862902808519","0.364639832452689","0.365152890930797","0.355839317512726","0.36169716285015","0.348240044684175","0.344419310393511","0.344916040210721","0.333841372532872","0.332952842023743","0.31755368867533","0.314892394582133","0.30534021523257","0.301565173397377","0.308215427731761","0.318629638166613","0.325415015670944","0.31843425415513","0.319925201738042","0.328831656850902","0.318524630695768","0.322190757713561","0.300198959440752","0.281567497003642","0.277920294636642","0.275962352750046","","",
"Not classified","INX","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.333462317418697","0.332531648924471","0.322590810280346","0.315425177345397","0.309447339241743","0.287485502680324","0.279406010698282","0.260101641477933","0.255829694030029","0.241110085803058","0.233197746597169","0.233349617408319","0.216088095693752","0.210632137752297","0.200101970244454","0.197346108796383","0.192122596996773","0.179428491373574","0.185180056056202","0.172693532159318","0.168101324532794","0.148844315401123","0.151953154896026","0.144470526277337","0.132258362544869","0.109937522964705","0.112746958695789","0.100339702035033","0.0909994030056941","","",
"Iran, Islamic Rep.","IRN","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.368437019633791","0.39808216295413","0.414971636081298","0.407016859910066","0.466512750855817","0.475688524346058","0.465202286302864","0.481345971369912","0.473398851482101","0.522799762623238","0.515805057400477","0.526838363180422","0.515830337223728","0.502752181702165","0.517426180722285","0.53905289850274","0.558408280234434","0.55098513036017","0.560467571196989","0.572892719042167","0.540966781005404","0.537393600568241","0.590323778402685","0.613592824373085","0.60459880340612","0.6042223456376","0.535964869600182","0.529375199790433","0.571043065707767","","",
