일자,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,가중평균
"2019-07-24",KAU19,"28,500",100,"0.35","28,450","28,550","28,450","8,500","242,100,000","28,482"
"2019-07-24",KAU20,"28,000",0,"0.00","0","0","0","0","0","0"
"2019-07-24",KCU18,"21,800",0,"0.00","0","0","0","0","0","0"
"2019-07-24",KOC,"28,350",0,"0.00","0","0","0","0","0","0"
"2019-07-23",KAU18,"28,600",200,"0.70","28,450","28,600","28,450","9,104","259,349,400","28,487"
"2019-07-23",KAU19,"28,400",0,"0.00","28,450","28,450","28,400","7,000","198,875,000","28,411"
"2019-07-23",KAU20,"28,000",0,"0.00","0","0","0","0","0","0"
"2019-07-23",KCU18,"21,800",0,"0.00","0","0","0","0","0","0"
"2019-07-23",KOC,"28,350",0,"0.00","0","0","0","0","0","0"
"2019-07-22",KAU18,"28,400",0,"0.00","28,500","28,500","28,400","7,000","199,225,000","28,461"
"2019-07-22",KAU19,"28,400",0,"0.00","28,450","28,450","28,400","9,500","269,950,000","28,416"
"2019-07-22",KAU20,"28,000",0,"0.00","0","0","0","0","0","0"
"2019-07-22",KCU18,"21,800",0,"0.00","0","0","0","0","0","0"
"2019-07-22",KOC,"28,350",0,"0.00","0","0","0","0","0","0"
"2019-07-19",KAU18,"28,400",50,"0.18","28,350","28,400","28,350","10,727","304,560,450","28,392"
"2019-07-19",KAU19,"28,400",50,"0.18","28,400","28,400","28,350","9,000","255,450,000","28,383"
"2019-07-19",KAU20,"28,000",0,"0.00","0","0","0","0","0","0"
"2019-07-19",KCU18,"21,800",0,"0.00","0","0","0","0","0","0"
"2019-07-19",KOC,"28,350",50,"0.18","0","0","0","0","0","0"
"2019-07-18",KAU18,"28,350",100,"0.35","28,500","28,500","28,350","2,729","77,554,650","28,419"
"2019-07-18",KAU19,"28,350",50,"0.18","28,350","28,350","28,350","1,500","42,525,000","28,350"
"2019-07-18",KAU20,"28,000",0,"0.00","0","0","0","0","0","0"
"2019-07-18",KCU18,"21,800",0,"0.00","0","0","0","0","0","0"
"2019-07-18",KOC,"28,300",0,"0.00","0","0","0","0","0","0"
"2019-07-17",KAU18,"28,250",0,"0.00","28,250","28,300","28,250","79,125","2,233,431,250","28,227"
"2019-07-17",KAU19,"28,300",50,"0.18","28,300","28,300","28,300","7,000","198,100,000","28,300"
"2019-07-17",KAU20,"28,000",0,"0.00","0","0","0","0","0","0"
"2019-07-17",KCU18,"21,800",0,"0.00","0","0","0","0","0","0"
"2019-07-17",KOC,"28,300",0,"0.00","0","0","0","0","0","0"
"2019-07-16",KAU18,"28,250",-50,"-0.18","28,300","28,300","28,250","64,068","1,810,421,000","28,258"
"2019-07-16",KAU19,"28,250",50,"0.18","28,250","28,300","28,250","13,000","367,500,000","28,269"
"2019-07-16",KAU20,"28,000",0,"0.00","0","0","0","0","0","0"
"2019-07-16",KCU18,"21,800",0,"0.00","0","0","0","0","0","0"
"2019-07-16",KOC,"28,300",0,"0.00","0","0","0","0","0","0"
"2019-07-15",KAU18,"28,300",100,"0.35","28,300","28,300","28,300","5,840","165,272,000","28,300"
"2019-07-15",KAU19,"28,200",0,"0.00","28,200","28,200","28,200","4,000","112,800,000","28,200"
"2019-07-15",KAU20,"28,000",0,"0.00","0","0","0","0","0","0"
"2019-07-15",KCU18,"21,800",0,"0.00","0","0","0","0","0","0"
"2019-07-15",KOC,"28,300",0,"0.00","0","0","0","0","0","0"
"2019-07-12",KAU18,"28,200",0,"0.00","28,200","28,200","28,200","2,000","56,400,000","28,200"
"2019-07-12",KAU19,"28,200",0,"0.00","28,200","28,200","28,200","4,000","112,800,000","28,200"
"2019-07-12",KAU20,"28,000",0,"0.00","0","0","0","0","0","0"
"2019-07-12",KCU18,"21,800",0,"0.00","0","0","0","0","0","0"
"2019-07-12",KOC,"28,300",0,"0.00","0","0","0","0","0","0"
"2019-07-11",KAU18,"28,200",0,"0.00","0","0","0","0","0","0"
"2019-07-11",KAU19,"28,200",0,"0.00","28,200","28,200","28,200","3,000","84,600,000","28,200"
